transcript_id	gene_length	exon_count	exon_span	intron_count	intron_span	transcript_id	gene_length	exon_count	exon_span	intron_count	intron_span
bHd16928.1	3120	7	1299	6	1821	RVARI.g3220.t1	1679	5	1245	4	434
bHd19825.1	16642	35	7608	34	9034	RVARI.g10858.t1	10506	29	7575	28	2931
bHd15592.1	2406	10	945	9	1461	RVARI.g1161.t1	1345	4	891	3	454
bHd13141.1	4887	14	2142	13	2745	RVARI.g2201.t1	3192	13	2115	12	1077
bHd09602.1	3225	7	975	6	2250	RVARI.g3994.t1	2999	8	1170	7	1829
bHd08770.1	2609	6	1035	5	1574	RVARI.g12069.t1	1693	5	1074	4	619
bHd07586.1	1806	3	1209	2	597	RVARI.g2533.t1	1305	3	1176	2	129
bHd07581.1	2041	7	942	6	1099	RVARI.g4497.t1	1679	8	1032	7	647
bHd07455.1	1934	3	1299	2	635	RVARI.g2673.t1	1551	2	1356	1	195
bHd00144.1	772	4	486	3	286	RVARI.g6324.t1	930	4	513	3	417
bHd17387.1	1468	4	798	3	670	RVARI.g13715.t1	1225	4	819	3	406
bHd16842.1	1403	2	864	1	539	RVARI.g3270.t2	834	1	834	0	0
bHd03779.1	2099	4	1383	3	716	RVARI.g12954.t1	1689	4	1476	3	213
bHd09808.1	2008	5	540	4	1468	RVARI.g13534.t1	826	3	480	2	346
bHd17102.1	4898	13	2697	12	2201	RVARI.g3461.t1	4869	16	2988	15	1881
bHd15727.1	6044	15	3399	14	2645	RVARI.g9655.t1	5687	10	3573	9	2114
bHd18601.1	3193	3	651	2	2542	RVARI.g10721.t1	428	2	300	1	128
bHd11890.1	939	4	522	3	417	RVARI.g10103.t1	762	4	411	3	351
bHd06501.1	2375	7	1674	6	701	RVARI.g5954.t1	2293	6	1668	5	625
bHd09599.1	897	1	897	0	0	RVARI.g3992.t1	957	1	957	0	0
bHd09999.1	2525	10	966	9	1559	RVARI.g10472.t1	1642	9	951	8	691
bHd08868.1	2214	6	765	5	1449	RVARI.g11465.t1	1184	6	738	5	446
bHd03874.1	921	3	336	2	585	RVARI.g302.t1	312	1	312	0	0
bHd17410.1	1657	6	600	5	1057	RVARI.g13871.t1	1053	6	597	5	456
bHd00729.1	1580	3	825	2	755	RVARI.g863.t1	1053	4	813	3	240
bHd00380.1	2699	8	858	7	1841	RVARI.g6466.t1	1033	4	702	3	331
bHd05642.1	1514	5	375	4	1139	RVARI.g9564.t1	840	5	369	4	471
bHd02030.1	5974	9	1548	8	4426	RVARI.g10426.t1	2935	9	1419	8	1516
bHd18964.1	3022	9	1398	8	1624	RVARI.g10262.t1	1543	6	975	5	568
bHd03887.1	2076	6	993	5	1083	RVARI.g708.t1	1353	6	957	5	396
bHd00288.1	4616	13	1875	12	2741	RVARI.g6433.t1	3451	13	1842	12	1609
bHd06315.1	3555	12	1227	11	2328	RVARI.g12248.t1	1825	7	933	6	892
bHd00031.1	560	3	345	2	215	RVARI.g11987.t1	518	3	315	2	203
bHd00453.1	1933	3	1029	2	904	RVARI.g6053.t1	1564	3	1092	2	472
bHd16377.1	3809	7	2091	6	1718	RVARI.g8948.t1	2561	5	2085	4	476
bHd15690.1	7519	14	3837	13	3682	RVARI.g3044.t1	6762	16	3885	15	2877
bHd03780.1	3541	7	1527	6	2014	RVARI.g12955.t1	3060	6	1521	5	1539
bHd06447.1	2083	6	639	5	1444	RVARI.g10949.t1	1198	5	594	4	604
bHd15405.1	2317	3	540	2	1777	RVARI.g6932.t1	697	3	516	2	181
bHd11403.1	1387	2	1323	1	64	RVARI.g9306.t1	1581	1	1581	0	0
bHd00823.1	2265	3	375	2	1890	RVARI.g13284.t1	2578	12	1398	11	1180
bHd11513.1	5179	10	1149	9	4030	RVARI.g10938.t1	1582	7	1044	6	538
bHd19482.1	4377	12	2226	11	2151	RVARI.g6788.t1	3120	11	2271	10	849
bHd19702.1	11305	9	2754	8	8551	RVARI.g3409.t1	6951	9	2475	8	4476
bHd07243.1	1070	3	531	2	539	RVARI.g5500.t1	600	2	537	1	63
bHd14919.1	4120	5	2247	4	1873	RVARI.g6993.t1	3419	8	2190	7	1229
bHd19670.1	1748	4	837	3	911	RVARI.g10298.t1	1458	4	771	3	687
bHd18234.1	3975	8	1365	7	2610	RVARI.g8138.t1	5925	6	1314	5	4611
bHd08290.1	1185	4	384	3	801	RVARI.g4137.t1	667	3	372	2	295
bHd16765.1	5403	14	1509	13	3894	RVARI.g10091.t1	2007	9	1041	8	966
bHd04002.1	904	2	642	1	262	RVARI.g2742.t1	642	1	642	0	0
bHd08197.1	264	1	264	0	0	RVARI.g37.t1	273	1	273	0	0
bHd04014.1	6706	16	2445	15	4261	RVARI.g12847.t1	3555	13	2397	12	1158
bHd17533.1	7887	6	2364	5	5523	RVARI.g701.t1	4527	7	2214	6	2313
bHd10378.1	11479	11	2574	10	8905	RVARI.g12456.t1	5070	9	2001	8	3069
bHd09129.1	2780	8	1158	7	1622	RVARI.g3404.t1	1827	9	1161	8	666
bHd07444.1	14473	5	1404	4	13069	RVARI.g2685.t1	2231	5	963	4	1268
bHd16385.1	1595	3	1014	2	581	RVARI.g12536.t1	1076	3	927	2	149
bHd03507.1	2277	2	1233	1	1044	RVARI.g13888.t1	1418	2	1215	1	203
bHd00959.1	4631	8	2076	7	2555	RVARI.g7179.t1	2580	7	1578	6	1002
bHd09888.1	462	1	462	0	0	RVARI.g4415.t1	462	1	462	0	0
bHd10815.1	1505	7	624	6	881	RVARI.g11233.t1	1779	9	864	8	915
bHd07941.1	1386	3	735	2	651	RVARI.g6710.t1	946	3	762	2	184
bHd00086.1	2702	9	1797	8	905	RVARI.g6175.t1	2808	10	1743	9	1065
bHd08960.1	21773	33	12348	32	9425	RVARI.g1828.t1	22991	41	12261	40	10730
bHd10680.1	1757	5	498	4	1259	RVARI.g10359.t1	899	4	453	3	446
bHd11406.1	1268	2	990	1	278	RVARI.g9302.t1	1011	2	843	1	168
bHd06977.1	1772	5	666	4	1106	RVARI.g1146.t1	1055	5	663	4	392
bHd04891.1	5964	5	660	4	5304	RVARI.g4898.t1	3452	5	642	4	2810
bHd06809.1	3508	11	1077	10	2431	RVARI.g13653.t1	3005	11	828	10	2177
bHd05137.1	2602	4	1155	3	1447	RVARI.g1903.t1	1392	3	1074	2	318
bHd17727.1	1958	9	1122	8	836	RVARI.g9153.t1	1736	9	1152	8	584
bHd06021.1	7630	9	2397	8	5233	RVARI.g9771.t1	4527	8	2337	7	2190
bHd01651.1	6413	13	3714	12	2699	RVARI.g9085.t1	6502	15	3711	14	2791
bHd03481.1	4278	5	1326	4	2952	RVARI.g13821.t1	1888	5	1101	4	787
bHd06499.1	5804	13	3240	12	2564	RVARI.g7617.t1	4836	7	2955	6	1881
bHd18864.1	4893	10	2337	9	2556	RVARI.g13085.t1	3084	9	2484	8	600
bHd14920.1	2452	6	741	5	1711	RVARI.g11729.t1	907	5	465	4	442
bHd10224.1	2916	11	1149	10	1767	RVARI.g2900.t1	2120	9	1155	8	965
bHd05025.1	1416	4	675	3	741	RVARI.g12987.t1	1405	7	681	6	724
bHd12144.1	4036	10	2301	9	1735	RVARI.g13151.t1	3557	10	2301	9	1256
bHd17716.1	2552	10	1245	9	1307	RVARI.g9161.t1	1965	10	1254	9	711
bHd10817.1	1010	2	342	1	668	RVARI.g11231.t1	330	1	330	0	0
bHd18779.1	1133	2	894	1	239	RVARI.g13027.t2	1079	2	840	1	239
bHd05036.1	2700	6	1053	5	1647	RVARI.g12982.t1	1567	6	1053	5	514
bHd18982.1	3892	12	1476	11	2416	RVARI.g8234.t1	2640	10	1503	9	1137
bHd02314.1	2484	5	1878	4	606	RVARI.g2585.t1	2338	5	1944	4	394
bHd00819.2	11609	16	4020	15	7589	RVARI.g3973.t1	11885	17	4086	16	7799
bHd05211.1	764	4	348	3	416	RVARI.g3595.t1	624	4	345	3	279
bHd01065.1	1990	4	1086	3	904	RVARI.g2356.t1	1727	3	1272	2	455
bHd01516.1	6244	13	3849	12	2395	RVARI.g5931.t1	6983	15	3675	14	3308
bHd01150.1	1597	7	654	6	943	RVARI.g11068.t1	894	4	519	3	375
bHd12415.1	6051	6	2886	5	3165	RVARI.g480.t1	13391	23	10035	22	3356
bHd11624.1	2924	7	858	6	2066	RVARI.g9023.t1	1319	7	798	6	521
bHd03865.1	5068	17	1773	16	3295	RVARI.g4448.t1	2991	14	1776	13	1215
bHd02890.1	2293	6	1089	5	1204	RVARI.g12879.t1	1851	8	1125	7	726
bHd01505.1	2248	6	1029	5	1219	RVARI.g3608.t1	1500	6	1050	5	450
bHd08717.1	1487	5	840	4	647	RVARI.g1372.t1	1189	3	1008	2	181
bHd00114.1	2836	5	909	4	1927	RVARI.g6221.t1	1493	5	930	4	563
bHd04871.1	3110	6	786	5	2324	RVARI.g4892.t1	1214	6	774	5	440
bHd06139.1	5984	9	1620	8	4364	RVARI.g580.t1	3430	13	2340	12	1090
bHd09737.1	1067	4	393	3	674	RVARI.g4963.t1	725	5	453	4	272
bHd10864.1	6666	11	1896	10	4770	RVARI.g1491.t1	3111	10	1731	9	1380
bHd06958.1	538	2	264	1	274	RVARI.g10458.t1	525	2	273	1	252
bHd18560.1	1257	4	651	3	606	RVARI.g10681.t1	810	4	618	3	192
bHd17973.1	2512	3	1590	2	922	RVARI.g10417.t1	1791	3	1554	2	237
bHd05654.1	5196	7	3024	6	2172	RVARI.g50.t1	8373	9	4887	8	3486
bHd07437.1	5036	6	2334	5	2702	RVARI.g3437.t1	2550	4	2103	3	447
bHd01619.1	2768	6	1170	5	1598	RVARI.g9102.t1	1538	6	1170	5	368
bHd14716.1	841	3	480	2	361	RVARI.g7431.t1	636	3	528	2	108
bHd14589.1	4661	16	2715	15	1946	RVARI.g7331.t1	3344	13	2271	12	1073
bHd10356.1	335	2	243	1	92	RVARI.g13579.t1	339	2	258	1	81
bHd05251.1	1011	1	1011	0	0	RVARI.g3573.t2	1565	2	1299	1	266
bHd19656.1	740	2	561	1	179	RVARI.g10313.t1	616	2	552	1	64
bHd17433.1	2522	5	1227	4	1295	RVARI.g13900.t1	1589	5	1140	4	449
bHd00486.1	4879	9	2172	8	2707	RVARI.g5820.t1	2214	7	1767	6	447
bHd17670.1	3014	6	1407	5	1607	RVARI.g7921.t1	2774	7	1368	6	1406
bHd01067.1	2525	6	567	5	1958	RVARI.g4762.t1	716	2	393	1	323
bHd00796.1	2869	7	1017	6	1852	RVARI.g3934.t1	1429	6	1050	5	379
bHd11863.1	1792	4	993	3	799	RVARI.g4889.t1	1214	5	843	4	371
bHd01767.1	1910	6	558	5	1352	RVARI.g10535.t1	1346	5	645	4	701
bHd03180.1	7872	15	4026	14	3846	RVARI.g8686.t1	6416	19	4092	18	2324
bHd16702.1	1857	3	1047	2	810	RVARI.g10046.t1	1128	2	1044	1	84
bHd05311.1	2189	4	591	3	1598	RVARI.g4950.t1	912	4	585	3	327
bHd02334.1	3003	9	1317	8	1686	RVARI.g12323.t1	1579	7	1068	6	511
bHd15636.1	7579	14	4257	13	3322	RVARI.g8360.t1	6291	13	4206	12	2085
bHd19198.1	3072	5	1434	4	1638	RVARI.g10777.t1	1699	3	1290	2	409
bHd13330.1	2667	10	1353	9	1314	RVARI.g10465.t1	2025	10	1347	9	678
bHd12090.1	2859	5	2070	4	789	RVARI.g9474.t1	561	3	303	2	258
bHd15692.1	3921	4	1623	3	2298	RVARI.g3046.t1	1443	1	1443	0	0
bHd07730.1	867	1	867	0	0	RVARI.g12729.t1	804	1	804	0	0
bHd15782.1	5010	14	2334	13	2676	RVARI.g9614.t1	5255	14	2307	13	2948
bHd17030.1	1202	3	456	2	746	RVARI.g13510.t1	551	2	480	1	71
bHd16038.1	1348	4	714	3	634	RVARI.g791.t1	1240	3	732	2	508
bHd05716.1	3882	15	2535	14	1347	RVARI.g11720.t1	3342	12	2520	11	822
bHd17296.1	3652	10	1746	9	1906	RVARI.g632.t1	2590	9	1716	8	874
bHd04571.1	10759	27	5868	26	4891	RVARI.g10585.t1	6824	19	5343	18	1481
bHd19889.1	4362	13	1593	12	2769	RVARI.g10918.t1	2711	13	1416	12	1295
bHd12272.1	2932	12	1260	11	1672	RVARI.g10927.t1	3147	14	1380	13	1767
bHd07660.1	1772	7	699	6	1073	RVARI.g2449.t1	1086	6	525	5	561
bHd18387.1	15407	19	7305	18	8102	RVARI.g8772.t1	9246	13	7314	12	1932
bHd18389.1	4699	8	2112	7	2587	RVARI.g8769.t1	4450	7	2103	6	2347
bHd15395.1	4273	8	2988	7	1285	RVARI.g6926.t1	4051	9	3066	8	985
bHd00978.1	7029	14	2328	13	4701	RVARI.g1158.t1	3530	16	2193	15	1337
bHd03182.1	646	4	438	3	208	RVARI.g8588.t1	535	3	228	2	307
bHd19006.1	6996	10	2571	9	4425	RVARI.g4004.t1	6068	10	2511	9	3557
bHd09320.1	3669	13	1566	12	2103	RVARI.g3649.t1	2376	11	1590	10	786
bHd09582.1	1773	8	927	7	846	RVARI.g13236.t1	1462	6	897	5	565
bHd13041.1	2481	7	1269	6	1212	RVARI.g11135.t1	1861	7	1245	6	616
bHd16717.1	3143	10	1320	9	1823	RVARI.g10200.t1	5392	13	2619	12	2773
bHd07034.1	2236	4	828	3	1408	RVARI.g1729.t1	1690	4	864	3	826
bHd01988.1	1337	3	492	2	845	RVARI.g10433.t1	552	2	450	1	102
bHd04173.1	4637	13	2097	12	2540	RVARI.g757.t1	2845	12	2022	11	823
bHd04128.1	1039	2	639	1	400	RVARI.g787.t1	758	2	669	1	89
bHd03961.1	6511	9	1998	8	4513	RVARI.g9949.t1	630	1	630	0	0
bHd05000.1	4345	4	2019	3	2326	RVARI.g13002.t1	2449	4	1902	3	547
bHd00706.1	1736	3	705	2	1031	RVARI.g847.t1	1397	3	597	2	800
bHd05600.1	6314	7	4074	6	2240	RVARI.g10871.t1	5313	5	4407	4	906
bHd15128.1	363	1	363	0	0	RVARI.g2222.t1	390	1	390	0	0
bHd04573.1	3802	13	1947	12	1855	RVARI.g10587.t1	2879	11	1923	10	956
bHd06289.1	2093	7	1239	6	854	RVARI.g10644.t1	1854	7	1257	6	597
bHd03269.1	2791	4	2364	3	427	RVARI.g13735.t1	2684	3	2295	2	389
bHd07662.1	1695	4	666	3	1029	RVARI.g2447.t1	2485	6	924	5	1561
bHd11265.1	3415	5	711	4	2704	RVARI.g547.t1	1117	5	711	4	406
bHd19431.1	5702	9	3339	8	2363	RVARI.g2220.t1	5111	10	3108	9	2003
bHd05577.1	6198	13	3954	12	2244	RVARI.g1297.t1	3326	7	2604	6	722
bHd18862.1	2113	7	864	6	1249	RVARI.g13080.t1	1633	9	894	8	739
bHd12433.1	2833	3	924	2	1909	RVARI.g9598.t1	1237	2	915	1	322
bHd03565.2	8446	13	4377	12	4069	RVARI.g12809.t1	5963	13	3819	12	2144
bHd02168.1	6607	5	1125	4	5482	RVARI.g8051.t1	1623	4	1200	3	423
bHd09308.1	2509	8	1254	7	1255	RVARI.g3711.t1	1908	9	1227	8	681
bHd03483.1	1724	4	750	3	974	RVARI.g13823.t1	743	3	582	2	161
bHd02020.2	9212	26	3963	25	5249	RVARI.g10348.t2	6116	22	3975	21	2141
bHd17693.1	2870	9	1782	8	1088	RVARI.g9181.t1	2377	8	1701	7	676
bHd09948.1	3647	8	2085	7	1562	RVARI.g3807.t1	3446	7	2067	6	1379
bHd13082.1	1891	3	1344	2	547	RVARI.g9113.t1	1527	3	1341	2	186
bHd02302.1	2900	6	1200	5	1700	RVARI.g2360.t1	1401	5	972	4	429
bHd17108.1	2868	12	1215	11	1653	RVARI.g3456.t1	2326	11	1290	10	1036
bHd09229.1	2246	3	1023	2	1223	RVARI.g8180.t1	1666	3	1020	2	646
bHd19450.1	4740	14	2475	13	2265	RVARI.g6768.t1	3560	14	2394	13	1166
bHd06165.1	2881	4	1563	3	1318	RVARI.g613.t1	1630	2	1569	1	61
bHd12795.1	14684	9	1395	8	13289	RVARI.g13238.t1	4925	8	1179	7	3746
bHd18654.1	3346	6	1530	5	1816	RVARI.g11276.t1	2212	3	1902	2	310
bHd06815.1	3302	4	765	3	2537	RVARI.g13447.t1	2717	4	780	3	1937
bHd15765.1	11048	15	1983	14	9065	RVARI.g3180.t1	6616	15	1983	14	4633
bHd12588.1	1848	4	573	3	1275	RVARI.g503.t1	964	3	633	2	331
bHd10789.1	4383	7	1551	6	2832	RVARI.g12845.t1	1827	3	1461	2	366
bHd17417.1	1164	5	573	4	591	RVARI.g13873.t1	1044	5	573	4	471
bHd06552.1	3039	5	1140	4	1899	RVARI.g2.t1	1754	5	1008	4	746
bHd18951.1	2053	8	1131	7	922	RVARI.g12688.t1	1466	4	1149	3	317
bHd06482.1	2694	3	1905	2	789	RVARI.g7632.t1	1249	2	1113	1	136
bHd16767.1	351	1	351	0	0	RVARI.g11262.t1	351	1	351	0	0
bHd00711.1	10418	32	5292	31	5126	RVARI.g855.t1	7713	26	4917	25	2796
bHd09547.1	809	3	417	2	392	RVARI.g13745.t1	750	3	420	2	330
bHd04435.1	5487	10	1599	9	3888	RVARI.g1809.t1	4812	9	1653	8	3159
bHd12250.1	2920	10	1269	9	1651	RVARI.g1819.t1	2228	10	1437	9	791
bHd15715.1	3413	9	1218	8	2195	RVARI.g10793.t1	5754	17	2352	16	3344
bHd06865.1	3127	7	1506	6	1621	RVARI.g8252.t1	2070	5	1476	4	594
bHd16977.2	2214	4	420	3	1794	RVARI.g13548.t1	734	3	432	2	302
bHd02237.1	813	2	351	1	462	RVARI.g952.t1	534	2	381	1	153
bHd10013.1	285	1	285	0	0	RVARI.g9900.t1	291	1	291	0	0
bHd10810.1	5767	9	3375	8	2392	RVARI.g11247.t1	5152	9	2592	8	2560
bHd08802.1	4484	8	2430	7	2054	RVARI.g9466.t1	3982	8	2394	7	1588
bHd16959.1	1029	5	345	4	684	RVARI.g13559.t1	487	2	207	1	280
bHd06538.1	1820	7	1026	6	794	RVARI.g12.t1	2150	7	1068	6	1082
bHd11197.1	766	2	471	1	295	RVARI.g1050.t1	501	1	501	0	0
bHd08009.2	5797	15	1899	14	3898	RVARI.g5024.t1	3312	11	2067	10	1245
bHd03030.1	992	2	873	1	119	RVARI.g12260.t1	777	2	702	1	75
bHd13080.1	651	3	336	2	315	RVARI.g9111.t1	276	1	276	0	0
bHd14714.1	1878	8	936	7	942	RVARI.g5329.t1	1097	2	936	1	161
bHd05662.1	2210	6	642	5	1568	RVARI.g1246.t1	1235	7	753	6	482
bHd03430.2	2850	2	2370	1	480	RVARI.g13768.t1	2040	1	2040	0	0
bHd06357.1	1686	5	1428	4	258	RVARI.g4461.t1	1317	4	1122	3	195
bHd02644.1	4488	11	1356	10	3132	RVARI.g4850.t1	2170	9	1164	8	1006
bHd05647.1	332	2	240	1	92	RVARI.g9569.t1	367	2	294	1	73
bHd18357.1	3725	8	1893	7	1832	RVARI.g8820.t1	2492	6	1752	5	740
bHd18948.1	6023	12	2172	11	3851	RVARI.g4486.t1	5098	14	2889	13	2209
bHd15839.1	390	1	390	0	0	RVARI.g1682.t1	399	1	399	0	0
bHd09690.1	968	2	741	1	227	RVARI.g6541.t1	847	2	708	1	139
bHd00903.1	4532	6	3003	5	1529	RVARI.g7218.t1	3446	6	2799	5	647
bHd06272.1	2539	8	1152	7	1387	RVARI.g10627.t1	1115	6	759	5	356
bHd12556.1	2552	3	1383	2	1169	RVARI.g8181.t1	1772	3	1404	2	368
bHd01741.1	3284	4	957	3	2327	RVARI.g10516.t1	1556	4	1062	3	494
bHd16809.1	4513	9	1764	8	2749	RVARI.g3339.t1	2425	8	1755	7	670
bHd15840.1	582	1	582	0	0	RVARI.g1663.t1	645	1	645	0	0
bHd09411.1	4673	13	2403	12	2270	RVARI.g4371.t1	4579	13	2406	12	2173
bHd15717.1	4097	7	1356	6	2741	RVARI.g3096.t1	2528	8	1368	7	1160
bHd15590.1	6300	6	1953	5	4347	RVARI.g4464.t1	3666	6	1719	5	1947
bHd03207.1	3292	4	2229	3	1063	RVARI.g2691.t1	3539	7	2382	6	1157
bHd14779.1	2098	3	804	2	1294	RVARI.g7489.t1	904	2	690	1	214
bHd16905.1	2036	3	807	2	1229	RVARI.g3229.t1	1100	3	759	2	341
bHd00098.1	3011	10	1656	9	1355	RVARI.g785.t1	2345	11	1611	10	734
bHd04512.1	11844	26	5523	25	6321	RVARI.g2705.t1	4704	17	3375	16	1329
bHd08910.1	4707	4	693	3	4014	RVARI.g9875.t1	1165	5	663	4	502
bHd01554.1	1951	4	1131	3	820	RVARI.g11721.t1	1092	3	795	2	297
bHd18335.1	6206	12	4362	11	1844	RVARI.g1610.t1	6326	10	4416	9	1910
bHd00707.1	474	1	474	0	0	RVARI.g848.t1	583	2	495	1	88
bHd10113.1	5110	5	1689	4	3421	RVARI.g7951.t1	2485	5	1647	4	838
bHd08758.1	4114	9	2124	8	1990	RVARI.g9417.t1	3149	9	2235	8	914
bHd06984.1	6307	6	2721	5	3586	RVARI.g1133.t1	12697	19	8007	18	4690
bHd05728.1	1926	6	1299	5	627	RVARI.g7057.t1	1780	6	1380	5	400
bHd14647.1	2420	8	1419	7	1001	RVARI.g7375.t1	1959	7	1413	6	546
bHd00630.1	940	2	561	1	379	RVARI.g929.t1	1087	3	855	2	232
bHd16048.1	1117	2	1056	1	61	RVARI.g7094.t1	978	1	978	0	0
bHd11171.1	4223	6	2136	5	2087	RVARI.g11429.t1	2518	3	2148	2	370
bHd17127.1	8847	9	2025	8	6822	RVARI.g1017.t1	5026	9	1884	8	3142
bHd17781.1	715	2	504	1	211	RVARI.g293.t1	912	3	507	2	405
bHd02273.1	1496	2	1428	1	68	RVARI.g13673.t1	957	1	957	0	0
bHd02155.1	1456	4	660	3	796	RVARI.g7829.t1	789	2	633	1	156
bHd09668.1	1710	2	1629	1	81	RVARI.g13188.t1	874	2	699	1	175
bHd09299.1	1816	7	630	6	1186	RVARI.g8046.t1	1087	6	636	5	451
bHd03885.1	3427	13	1479	12	1948	RVARI.g13524.t1	2658	11	1539	10	1119
bHd00920.1	1075	3	780	2	295	RVARI.g7199.t1	366	1	366	0	0
bHd08726.1	5577	8	1641	7	3936	RVARI.g2795.t1	2641	7	1455	6	1186
bHd05038.1	1226	2	615	1	611	RVARI.g12980.t1	777	2	558	1	219
bHd02617.1	2749	8	804	7	1945	RVARI.g10780.t1	1414	8	801	7	613
bHd04452.1	360	1	360	0	0	RVARI.g7886.t1	387	1	387	0	0
bHd04883.1	1790	3	1374	2	416	RVARI.g13602.t1	1375	3	804	2	571
bHd11732.1	4952	10	2913	9	2039	RVARI.g5319.t1	3713	9	2955	8	758
bHd02442.1	7481	8	2073	7	5408	RVARI.g1300.t1	1990	5	1599	4	391
bHd08786.1	1664	5	432	4	1232	RVARI.g8650.t1	824	5	450	4	374
bHd06586.1	5744	5	618	4	5126	RVARI.g4867.t1	2574	5	693	4	1881
bHd19480.1	207	1	207	0	0	RVARI.g6786.t1	222	1	222	0	0
bHd11103.2	4741	14	2289	13	2452	RVARI.g8447.t1	1419	5	597	4	822
bHd01261.1	1199	5	447	4	752	RVARI.g11003.t1	670	4	432	3	238
bHd16267.1	3147	6	1113	5	2034	RVARI.g5224.t1	3199	10	1959	9	1240
bHd07720.1	3247	8	1299	7	1948	RVARI.g12720.t1	2135	8	1416	7	719
bHd18771.1	2293	5	1245	4	1048	RVARI.g5123.t1	1861	5	1281	4	580
bHd08772.1	3042	2	393	1	2649	RVARI.g12067.t1	1396	2	357	1	1039
bHd02897.1	1815	4	1110	3	705	RVARI.g12883.t1	1526	5	1116	4	410
bHd05773.1	1887	4	978	3	909	RVARI.g814.t1	978	1	978	0	0
bHd05083.1	5436	7	2331	6	3105	RVARI.g5734.t1	2699	5	2022	4	677
bHd00140.1	10215	4	1371	3	8844	RVARI.g6349.t1	7524	3	1047	2	6477
bHd02321.1	1866	3	1059	2	807	RVARI.g7244.t1	1493	3	1170	2	323
bHd05369.1	13989	5	975	4	13014	RVARI.g6511.t1	5017	4	765	3	4252
bHd05228.1	2897	6	1122	5	1775	RVARI.g3589.t1	1557	6	1017	5	540
bHd03088.1	1797	6	867	5	930	RVARI.g6627.t1	1477	6	864	5	613
bHd16020.1	14799	6	1983	5	12816	RVARI.g7119.t2	9753	5	1692	4	8061
bHd10583.1	886	2	609	1	277	RVARI.g8917.t1	465	1	465	0	0
bHd14663.1	4520	6	2673	5	1847	RVARI.g7388.t1	3307	4	2658	3	649
bHd02615.1	714	3	225	2	489	RVARI.g13050.t1	487	3	234	2	253
bHd03330.1	6693	11	1680	10	5013	RVARI.g11115.t1	3151	8	1428	7	1723
bHd19411.1	1195	2	648	1	547	RVARI.g6743.t1	742	2	642	1	100
bHd09546.1	2653	9	1716	8	937	RVARI.g13747.t1	2569	11	1722	10	847
bHd17845.1	9920	13	2649	12	7271	RVARI.g641.t1	4738	8	1872	7	2866
bHd05435.1	1757	3	483	2	1274	RVARI.g850.t1	1067	4	372	3	695
bHd18971.1	2332	8	1005	7	1327	RVARI.g10268.t1	1671	8	1017	7	654
bHd16465.1	1726	3	903	2	823	RVARI.g3334.t1	981	3	702	2	279
bHd03019.1	1126	2	867	1	259	RVARI.g789.t1	1274	2	1074	1	200
bHd06167.1	4977	15	2265	14	2712	RVARI.g611.t1	3027	10	2088	9	939
bHd15608.1	1277	3	672	2	605	RVARI.g2190.t1	396	1	396	0	0
bHd07830.1	2020	6	1029	5	991	RVARI.g13779.t1	1809	5	1041	4	768
bHd00287.2	9611	3	2841	2	6770	RVARI.g6432.t1	1826	2	1335	1	491
bHd06817.1	615	1	615	0	0	RVARI.g13494.t1	1020	2	708	1	312
bHd04048.1	1379	2	657	1	722	RVARI.g12602.t1	803	2	582	1	221
bHd19879.1	414	1	414	0	0	RVARI.g10911.t1	396	1	396	0	0
bHd03142.1	897	2	393	1	504	RVARI.g8611.t1	477	2	390	1	87
bHd15463.1	6957	6	3060	5	3897	RVARI.g996.t1	3585	4	2367	3	1218
bHd05471.1	2893	7	996	6	1897	RVARI.g498.t1	2203	9	1287	8	916
bHd00515.2	3768	6	1992	5	1776	RVARI.g7669.t1	2657	6	1836	5	821
bHd05866.1	515	2	300	1	215	RVARI.g2294.t1	424	2	336	1	88
bHd07091.1	644	2	450	1	194	RVARI.g9516.t1	561	2	450	1	111
bHd09561.1	688	3	222	2	466	RVARI.g7380.t1	398	3	222	2	176
bHd15292.1	2188	4	1644	3	544	RVARI.g6969.t1	1606	4	1368	3	238
bHd16481.1	6115	4	2370	3	3745	RVARI.g2914.t1	4887	5	2028	4	2859
bHd08690.1	1385	3	1101	2	284	RVARI.g5590.t1	1231	3	1017	2	214
bHd11164.1	20614	13	3669	12	16945	RVARI.g11305.t1	9771	15	3462	14	6309
bHd05981.1	1265	6	444	5	821	RVARI.g569.t1	981	6	447	5	534
bHd19148.1	721	3	477	2	244	RVARI.g2864.t1	524	2	444	1	80
bHd19740.1	1519	2	861	1	658	RVARI.g5547.t1	846	1	846	0	0
bHd00176.1	4600	10	2244	9	2356	RVARI.g6270.t1	3784	9	2193	8	1591
bHd09046.2	3435	8	1188	7	2247	RVARI.g3776.t1	1640	5	966	4	674
bHd00121.1	1517	4	702	3	815	RVARI.g6213.t1	1054	4	702	3	352
bHd06929.1	5177	7	1764	6	3413	RVARI.g10439.t1	2835	7	1386	6	1449
bHd18734.1	2670	6	1242	5	1428	RVARI.g11214.t1	1599	7	1182	6	417
bHd17265.1	4073	8	2079	7	1994	RVARI.g11002.t1	5883	6	5037	5	846
bHd04297.1	1359	3	714	2	645	RVARI.g10808.t1	900	3	678	2	222
bHd17774.1	574	3	255	2	319	RVARI.g291.t1	469	2	258	1	211
bHd14972.1	2594	5	1815	4	779	RVARI.g7045.t1	2421	6	1806	5	615
